PRODUCTO;TIPO_CARROCERIA;COMBUSTIBLE;Potencia_;TRANS;FORMA_PAGO;ESTADO_CIVIL;GENERO;OcupaciOn;PROVINCIA;Campanna1;Campanna2;Campanna3;Zona_Renta;REV_Garantia;Averia_grave;QUEJA_CAC;EDAD_COCHE;COSTE_VENTA;km_anno;Revisiones;Edad Cliente
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Funcionario;Alicante;NO;NO;NO;Medio-Bajo;SI;No;NO;17;2488;13722;4;53
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Granada;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;7;3518;11633;6;60
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia muy grave;SI;6;1599;9635;4;40
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Pontevedra;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;13;2218;19692;5;43
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Pontevedra;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;4;1599;18837;5;60
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Valladolid;NO;NO;NO;Alto;NO DATA;No;NO;10;1599;17509;4;40
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Guipuzcua;NO;SI;NO;Medio;NO DATA;Averia grave;NO;1;2397;25321;5;38
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;16;1599;10421;4;42
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Funcionario;Huelva;NO;NO;NO;Medio;NO DATA;No;NO;12;2920;0;6;21
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;8;2984;14324;4;57
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Medio;NO DATA;No;NO;11;2271;17883;6;42
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Palencia;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;2;3538;16126;3;61
B;TIPO1;FUEL 2;Media;M;Contado;OTROS;F;Empresa;Valencia;NO;NO;NO;Medio;NO DATA;No;NO;5;2184;0;5;35
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Funcionario;Valencia;NO;NO;NO;Otros;SI;No;NO;19;2184;14570;5;43
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;1;2096;0;6;68
B;TIPO1;FUEL 2;Media;M;Contado;OTROS;Otro;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;18;3744;7953;6;61
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;La Rioja;NO;NO;NO;Medio;NO DATA;Averia grave;NO;5;3015;23045;4;45
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Pontevedra;NO;SI;NO;Otros;NO DATA;Averia muy grave;SI;3;4833;6004;4;51
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Malaga;NO;NO;NO;Medio;NO DATA;No;NO;16;3160;7696;5;55
B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;5;3435;12783;4;39
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;No;NO;17;3160;12119;4;38
B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Valladolid;NO;NO;NO;Medio;SI;Averia muy grave;SI;6;1886;18786;4;38
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;Averia grave;NO;2;1144;10259;6;50
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Toledo;NO;NO;NO;Alto;SI;Averia muy grave;SI;14;1708;2391;4;36
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Cantabria;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;12;2415;10035;7;54
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;7;2390;4430;7;57
B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;F;Empresa;Badajoz;NO;NO;NO;Otros;NO DATA;No;SI;4;1708;14413;8;53
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Alto;SI;No;SI;8;2563;4988;7;62
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Valencia;NO;NO;NO;Otros;NO DATA;No;NO;19;1886;7160;7;47
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Valencia;NO;NO;NO;Alto;SI;No;NO;6;2908;10467;7;37
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Soria;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;11;1708;10666;5;53
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Alicante;NO;NO;NO;Medio-Bajo;NO DATA;No;SI;4;1886;2076;4;40
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;No;NO;9;1886;15096;4;44
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Zaragoza;NO;NO;NO;Medio-Bajo;NO DATA;No;SI;18;1886;13831;8;39
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Alto;SI;No;NO;17;1708;12262;7;60
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio;NO DATA;No;NO;19;2532;10133;5;61
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Baleares;SI;NO;NO;Otros;NO DATA;Averia leve;NO;10;1708;11399;6;41
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;5;4726;4516;5;45
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Funcionario;Murcia;NO;NO;NO;Otros;NO DATA;No;SI;6;2269;20672;7;55
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Burgos;NO;NO;NO;Medio-Bajo;SI;No;NO;9;2390;13423;7;57
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;14;3627;0;5;65
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Albacete;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;6;1538;5043;7;44
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Murcia;NO;NO;NO;Alto;SI;No;SI;14;1538;6253;7;62
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Burgos;NO;SI;NO;Alto;NO DATA;No;NO;8;1538;10536;4;51
B;TIPO1;FUEL 1;Media;M;Contado;OTROS;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;9;2326;18467;7;39
B;TIPO1;FUEL 1;Media;M;Financiera Banco;CASADO;F;Empresa;Cordoba;NO;NO;NO;Medio;NO DATA;No;NO;17;1680;16622;5;40
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Tarragona;NO;NO;NO;Otros;SI;No;NO;7;2392;30964;6;51
B;TIPO1;FUEL 1;Media;M;Financiera Banco;CASADO;M;Empresa;Valladolid;SI;NO;NO;Medio-Bajo;NO DATA;No;NO;14;3950;32752;3;55
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Alicante;NO;SI;NO;Medio-Bajo;NO DATA;No;NO;4;2944;13471;7;43
B;TIPO1;FUEL 1;Media;M;Contado;OTROS;Otro;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;9;3214;21845;7;44
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;11;5069;12146;2;42
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;13;4039;14135;6;40
B;TIPO6;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Alicante;NO;SI;NO;Medio;NO DATA;Averia muy grave;SI;10;3506;20055;7;47
B;TIPO6;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;SI;SI;NO;Medio;NO DATA;Averia muy grave;SI;11;3490;12900;4;50
B;TIPO6;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Ciudad Real;SI;NO;NO;Medio-Bajo;NO DATA;No;SI;19;1708;9435;7;55
B;TIPO6;FUEL 1;Alta;M;Otros;CASADO;F;Funcionario;Barcelona;NO;NO;NO;Alto;NO DATA;No;NO;5;1985;14564;3;54
B;TIPO6;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;Averia leve;SI;13;1538;9348;6;44
B;TIPO6;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;Averia grave;NO;16;2603;4972;4;47
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;SI;NO;Medio-Bajo;NO DATA;Averia leve;SI;5;2794;15519;4;61
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Autonomo;Murcia;NO;NO;NO;Alto;NO DATA;No;SI;10;7452;14246;4;59
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;6;4031;22039;4;53
B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Tarragona;NO;NO;NO;Otros;NO DATA;No;NO;17;1577;0;7;59
B;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia muy grave;SI;10;1708;6880;5;59
B;TIPO1;FUEL 2;Alta;M;Contado;SOLTERO;M;Empresa;Burgos;NO;NO;NO;Otros;SI;Averia grave;NO;16;2353;22778;5;42
B;TIPO1;FUEL 2;Alta;M;Contado;CASADO;M;Empresa;Pontevedra;SI;SI;NO;Alto;NO DATA;Averia muy grave;SI;19;1708;14470;7;61
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Asturias;NO;NO;NO;Otros;NO DATA;Averia muy grave;SI;5;1381;23083;7;45
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Pontevedra;SI;SI;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;14;1886;8932;5;56
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;11;3490;13947;7;46
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Sevilla;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;19;1513;5136;5;51
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;9;4771;26274;4;48
B;TIPO1;FUEL 1;Media;A;Contado;CASADO;M;Empresa;Toledo;NO;NO;NO;Alto;NO DATA;No;NO;11;4000;7964;7;44
B;TIPO1;FUEL 1;Media;A;Otros;CASADO;M;Autonomo;Pontevedra;SI;SI;NO;Otros;SI;No;NO;6;7928;26193;5;42
B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;M;Empresa;Jaen;NO;NO;NO;Medio;SI;Averia muy grave;SI;11;2782;11756;6;62
B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Cantabria;SI;NO;NO;Alto;SI;Averia grave;NO;3;2684;14582;5;58
B;TIPO1;FUEL 1;Alta;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia grave;NO;9;2436;13095;6;40
B;TIPO1;FUEL 1;Alta;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Medio;NO DATA;No;NO;3;1259;22089;4;56
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;F;Empresa;Malaga;SI;NO;NO;Otros;SI;Averia muy grave;SI;3;3145;7207;4;49
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Lacoruna;NO;NO;NO;Medio-Bajo;SI;No;NO;15;3145;12771;4;46
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Salamanca;SI;NO;NO;Medio-Bajo;SI;No;SI;1;3145;16272;5;45
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;NO;NO;NO;Medio;SI;No;NO;2;4089;10977;4;46
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;NO DATA;No;NO;19;6026;4182;5;59
B;TIPO1;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;No;NO;11;4995;10960;4;57
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;Medio;SI;No;NO;12;2436;12084;6;37
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Valladolid;SI;NO;NO;Alto;NO DATA;No;NO;16;2267;0;6;70
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Otros;SI;No;NO;13;4350;19527;5;37
B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Navarra;NO;NO;NO;Medio;SI;Averia grave;SI;9;4600;13739;4;37
B;TIPO6;FUEL 1;Media;M;Otros;SOLTERO;M;Empresa;Alicante;NO;NO;NO;Medio;SI;No;NO;2;6829;14369;2;61
B;TIPO6;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia muy grave;SI;10;3935;16352;4;60
B;TIPO6;FUEL 1;Media;M;Financiera Banco;CASADO;M;Empresa;Gerona;NO;NO;NO;Alto;SI;Averia muy grave;SI;4;4703;22096;2;53
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Barcelona;NO;SI;NO;Alto;NO DATA;Averia grave;NO;8;2473;5426;2;63
B;TIPO1;FUEL 2;Media;M;Financiera Banco;SOLTERO;F;Empresa;Pontevedra;SI;SI;NO;Medio;SI;No;NO;17;3844;26309;3;55
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Alicante;SI;NO;NO;Otros;SI;No;NO;19;3844;16384;4;60
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Otros;NO DATA;No;NO;7;3145;17329;4;44
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;F;Empresa;Sevilla;NO;NO;NO;Medio;NO DATA;Averia muy grave;SI;7;3844;10538;4;44
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Barcelona;NO;NO;NO;Alto;NO DATA;Averia muy grave;SI;14;7827;12601;2;50
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Segovia;NO;NO;NO;Medio-Bajo;SI;No;NO;19;7244;15252;4;62
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Navarra;NO;NO;NO;Alto;SI;No;NO;1;7060;13796;2;55
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Badajoz;NO;SI;NO;Medio-Bajo;SI;Averia leve;NO;15;5451;23380;4;44
B;TIPO1;FUEL 2;Media;M;Financiera Banco;CASADO;M;Empresa;Tarragona;NO;NO;NO;Medio-Bajo;SI;No;NO;9;5451;16163;2;48
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Las Palmas;NO;NO;NO;Alto;SI;No;NO;16;3023;3642;4;51
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Burgos;SI;NO;NO;Medio;SI;No;NO;14;3023;8784;2;58
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;NO;SI;NO;Medio;NO DATA;No;NO;11;3023;14367;4;62
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;2;3023;17930;5;55
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;F;Empresa;Barcelona;NO;NO;NO;Medio-Bajo;SI;No;NO;16;4426;6063;4;71
B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Las Palmas;NO;SI;NO;Medio;SI;No;NO;18;4703;11126;3;44
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Funcionario;Malaga;NO;NO;NO;Medio;SI;No;NO;5;6829;1452;2;60
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Malaga;NO;NO;NO;Medio;SI;Averia muy grave;SI;13;6214;8479;4;52
B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Alava;NO;NO;NO;Otros;SI;No;NO;17;6214;21779;3;38
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Guipuzcua;NO;NO;NO;Medio;SI;No;NO;13;9320;31315;4;54
B;TIPO6;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Malaga;SI;NO;NO;Otros;SI;No;NO;17;3867;6663;3;37
B;TIPO6;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Valencia;SI;NO;NO;Alto;SI;No;SI;15;2760;9944;3;42
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Barcelona;SI;NO;NO;Medio;SI;No;NO;18;1960;8226;2;31
B;TIPO6;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;14;3867;24064;2;57
B;TIPO1;FUEL 1;Baja;M;Financiera Marca;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Medio-Bajo;SI;No;NO;15;2929;7852;3;54
B;TIPO1;FUEL 1;Baja;M;Financiera Banco;SOLTERO;F;Empresa;Burgos;SI;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;11;3867;11333;3;58
B;TIPO1;FUEL 1;Baja;M;Otros;SOLTERO;F;Empresa;Guipuzcua;SI;NO;NO;Otros;SI;No;NO;13;3357;4349;3;56
B;TIPO1;FUEL 1;Baja;M;Contado;CASADO;M;Empresa;Vizcaya;SI;NO;NO;Otros;SI;No;NO;3;7577;17082;2;44
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Autonomo;La Rioja;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;19;5320;14552;2;57
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Funcionario;Navarra;SI;NO;NO;Medio-Bajo;SI;Averia leve;SI;5;3790;13446;2;38
B;TIPO1;FUEL 1;Media;M;Contado;SOLTERO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;No;NO;11;1960;20016;2;61
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia grave;NO;9;3867;22153;3;39
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Lerida;SI;NO;NO;Medio-Bajo;SI;No;NO;13;2929;4950;2;38
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;F;Empresa;Pontevedra;SI;NO;NO;Otros;SI;Averia muy grave;SI;13;5320;10478;2;54
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;SI;Averia grave;SI;11;1960;13344;2;43
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Asturias;SI;NO;NO;Alto;NO DATA;No;NO;9;2929;0;2;28
B;TIPO1;FUEL 1;Media;M;Financiera Marca;SOLTERO;M;Empresa;Lugo;SI;NO;NO;Otros;SI;No;NO;6;2760;25481;3;58
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;9;1960;18181;1;61
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;F;Empresa;Baleares;SI;NO;NO;Alto;SI;No;NO;13;1960;11802;2;41
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;3;3172;11775;1;55
B;TIPO1;FUEL 1;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Alto;SI;No;NO;13;2760;15617;2;56
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Santa Cruz de Tenerife;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;2;1960;15192;2;57
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;F;Empresa;Vizcaya;NO;NO;NO;Alto;SI;Averia grave;NO;10;1960;13852;2;64
B;TIPO1;FUEL 1;Media;M;Contado;CASADO;M;Empresa;Teruel;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;18;1960;0;2;52
B;TIPO1;FUEL 1;Media;M;Otros;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;No;NO;5;1960;8882;2;54
B;TIPO1;FUEL 1;Media;A;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;No;NO;14;2854;15788;3;61
B;TIPO1;FUEL 1;Alta;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;No;NO;12;4747;10620;2;48
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Medio;SI;Averia grave;NO;17;2811;14896;2;42
B;TIPO6;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Navarra;SI;NO;NO;Medio;SI;Averia grave;NO;15;6597;18119;3;67
B;TIPO6;FUEL 2;Media;M;Otros;CASADO;F;Empresa;Valencia;NO;NO;NO;Otros;SI;Averia muy grave;SI;10;4151;11959;2;50
B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Asturias;SI;NO;NO;Otros;SI;Averia grave;NO;18;2811;24864;3;45
B;TIPO6;FUEL 2;Media;M;Financiera Marca;CASADO;M;Funcionario;Guipuzcua;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;2;3613;25042;2;38
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Tarragona;NO;NO;NO;Otros;SI;Averia muy grave;SI;9;4217;43264;0;55
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Cantabria;NO;NO;NO;Alto;SI;No;SI;4;2811;27843;2;62
B;TIPO6;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Navarra;NO;NO;NO;Medio;NO DATA;No;NO;11;2811;0;1;43
B;TIPO6;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Murcia;NO;NO;NO;Medio-Bajo;NO DATA;No;NO;19;2811;0;1;53
B;TIPO6;FUEL 2;Media;M;Contado;CASADO;M;Funcionario;Salamanca;NO;NO;NO;Medio-Bajo;NO DATA;Averia muy grave;SI;10;3067;0;2;51
B;TIPO6;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Tarragona;NO;NO;SI;Medio-Bajo;NO DATA;No;NO;8;3460;0;1;47
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Alava;NO;SI;NO;Medio-Bajo;SI;Averia muy grave;SI;5;2811;18423;2;61
B;TIPO1;FUEL 2;Media;M;Otros;OTROS;M;Funcionario;Cordoba;NO;NO;NO;Medio-Bajo;SI;Averia muy grave;SI;3;2811;25158;3;52
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;SI;NO;Alto;SI;Averia muy grave;SI;12;3780;15813;2;41
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Huesca;SI;NO;NO;Alto;SI;Averia leve;NO;12;2811;20196;2;55
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Baleares;NO;NO;NO;Medio-Bajo;SI;Averia leve;NO;17;2811;28613;3;37
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;13;6597;12208;2;52
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia muy grave;SI;16;5841;27528;3;44
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Murcia;SI;NO;NO;Medio;SI;No;NO;17;3780;27805;4;53
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Gerona;SI;NO;NO;Alto;SI;Averia muy grave;SI;6;3780;7619;2;58
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;SI;Averia muy grave;SI;6;4217;32130;3;42
B;TIPO1;FUEL 2;Media;M;Contado;SOLTERO;M;Empresa;Orense;NO;NO;NO;Otros;SI;Averia grave;NO;8;2811;21643;2;42
B;TIPO1;FUEL 2;Media;M;Otros;SOLTERO;M;Empresa;Barcelona;SI;NO;NO;Alto;SI;Averia grave;NO;11;5144;31254;3;38
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia leve;NO;10;3780;25690;3;41
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;4;2811;20174;2;42
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Funcionario;Cordoba;SI;NO;NO;Medio;SI;Averia leve;NO;12;3613;22097;2;58
B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Sevilla;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;5;3270;18968;1;61
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;F;Empresa;Madrid;SI;NO;NO;Alto;SI;Averia muy grave;SI;11;3613;24641;2;48
B;TIPO1;FUEL 2;Media;M;Otros;CASADO;M;Empresa;Alicante;NO;NO;NO;Otros;SI;Averia leve;NO;2;2811;11433;2;48
B;TIPO1;FUEL 2;Media;M;Financiera Marca;SOLTERO;M;Empresa;Madrid;SI;NO;NO;Medio;SI;Averia grave;NO;5;5419;33193;1;59
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;NO;NO;Alto;SI;Averia muy grave;SI;16;2811;16105;2;57
B;TIPO1;FUEL 2;Media;M;Financiera Marca;CASADO;M;Empresa;Cantabria;SI;NO;NO;Medio-Bajo;SI;Averia grave;NO;9;4906;50764;1;54
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;M;Empresa;Madrid;NO;SI;NO;Alto;SI;Averia leve;NO;19;4217;30637;0;43
B;TIPO1;FUEL 2;Media;M;Contado;CASADO;F;Empresa;Barcelona;NO;NO;NO;Medio;SI;Averia muy grave;SI;6;2811;12477;2;51
